v8-version,8,4,371,23,-node.85,0
code-creation,Builtin,3,3189,0x1332c00,92,ContinueToCodeStubBuiltinWithResult
code-creation,Builtin,3,3192,0x1332c60,92,ContinueToJavaScriptBuiltin
code-creation,Builtin,3,3195,0x1332cc0,96,ContinueToJavaScriptBuiltinWithResult
code-creation,Builtin,3,3198,0x1332d40,400,CallApiCallback
code-creation,Builtin,3,3201,0x1332ee0,372,CallApiGetter
code-creation,Builtin,3,3203,0x1333060,8,HandleApiCall
code-creation,Builtin,3,3206,0x1333080,8,HandleApiCallAsFunction
code-creation,Builtin,3,3209,0x13330a0,8,HandleApiCallAsConstructor
code-creation,Builtin,3,3212,0x13330c0,64,AllocateInYoungGeneration
code-creation,Builtin,3,3215,0x1333120,60,AllocateRegularInYoungGeneration
code-creation,Builtin,3,3218,0x1333160,64,AllocateInOldGeneration
code-creation,Builtin,3,3221,0x13331c0,60,AllocateRegularInOldGeneration
code-creation,Builtin,3,3224,0x1333200,480,CopyFastSmiOrObjectElements
code-creation,Builtin,3,3227,0x1333400,603,GrowFastDoubleElements
code-creation,Builtin,3,3230,0x1333660,474,GrowFastSmiOrObjectElements
code-creation,Builtin,3,3233,0x1333840,433,NewArgumentsElements
code-creation,Builtin,3,3236,0x1333a00,556,DebugBreakTrampoline
code-creation,Builtin,3,3239,0x1333c40,192,FrameDropperTrampoline
code-creation,Builtin,3,3242,0x1333d20,60,HandleDebuggerStatement
code-creation,Builtin,3,3245,0x1333d60,286,ToObject
code-creation,Builtin,3,3247,0x1333e80,136,ToBoolean
code-creation,Builtin,3,3250,0x1333f20,337,OrdinaryToPrimitive_Number
code-creation,Builtin,3,3253,0x1334080,337,OrdinaryToPrimitive_String
code-creation,Builtin,3,3256,0x13341e0,255,NonPrimitiveToPrimitive_Default
code-creation,Builtin,3,3259,0x13342e0,255,NonPrimitiveToPrimitive_Number
code-creation,Builtin,3,3262,0x13343e0,255,NonPrimitiveToPrimitive_String
code-creation,Builtin,3,3265,0x13344e0,113,StringToNumber
code-creation,Builtin,3,3268,0x1334560,157,ToName
code-creation,Builtin,3,3270,0x1334600,303,NonNumberToNumber
code-creation,Builtin,3,3273,0x1334740,315,NonNumberToNumeric
code-creation,Builtin,3,3275,0x1334880,291,ToNumber
code-creation,Builtin,3,3278,0x13349c0,332,ToNumberConvertBigInt
code-creation,Builtin,3,3281,0x1334b20,343,ToNumeric
