v8-version,8,4,371,23,-node.85,0
code-creation,Builtin,3,3288,0x1356660,237,ArrayNoArgumentConstructor_HoleySmi_DontOverride
code-creation,Builtin,3,3291,0x1356760,197,ArrayNoArgumentConstructor_PackedSmi_DisableAllocationSites
code-creation,Builtin,3,3295,0x1356840,197,ArrayNoArgumentConstructor_HoleySmi_DisableAllocationSites
code-creation,Builtin,3,3299,0x1356920,197,ArrayNoArgumentConstructor_Packed_DisableAllocationSites
code-creation,Builtin,3,3303,0x1356a00,197,ArrayNoArgumentConstructor_Holey_DisableAllocationSites
code-creation,Builtin,3,3307,0x1356ae0,201,ArrayNoArgumentConstructor_PackedDouble_DisableAllocationSites
code-creation,Builtin,3,3311,0x1356bc0,201,ArrayNoArgumentConstructor_HoleyDouble_DisableAllocationSites
code-creation,Builtin,3,3315,0x1356ca0,501,ArraySingleArgumentConstructor_PackedSmi_DontOverride
code-creation,Builtin,3,3319,0x1356ea0,481,ArraySingleArgumentConstructor_HoleySmi_DontOverride
code-creation,Builtin,3,3323,0x13570a0,421,ArraySingleArgumentConstructor_PackedSmi_DisableAllocationSites
code-creation,Builtin,3,3327,0x1357260,405,ArraySingleArgumentConstructor_HoleySmi_DisableAllocationSites
code-creation,Builtin,3,3332,0x1357400,421,ArraySingleArgumentConstructor_Packed_DisableAllocationSites
code-creation,Builtin,3,3337,0x13575c0,405,ArraySingleArgumentConstructor_Holey_DisableAllocationSites
code-creation,Builtin,3,3341,0x1357760,425,ArraySingleArgumentConstructor_PackedDouble_DisableAllocationSites
code-creation,Builtin,3,3345,0x1357920,409,ArraySingleArgumentConstructor_HoleyDouble_DisableAllocationSites
code-creation,Builtin,3,3349,0x1357ac0,80,ArrayNArgumentsConstructor
code-creation,Builtin,3,3352,0x1357b20,8,ArrayConcat
code-creation,Builtin,3,3354,0x1357b40,8,ArrayPrototypeFill
code-creation,Builtin,3,3357,0x1357b60,1050,ArrayIncludesSmiOrObject
code-creation,Builtin,3,3359,0x1357f80,180,ArrayIncludesPackedDoubles
code-creation,Builtin,3,3362,0x1358040,260,ArrayIncludesHoleyDoubles
code-creation,Builtin,3,3365,0x1358160,637,ArrayIncludes
code-creation,Builtin,3,3367,0x13583e0,950,ArrayIndexOfSmiOrObject
code-creation,Builtin,3,3370,0x13587a0,136,ArrayIndexOfPackedDoubles
code-creation,Builtin,3,3373,0x1358840,136,ArrayIndexOfHoleyDoubles
code-creation,Builtin,3,3376,0x13588e0,637,ArrayIndexOf
code-creation,Builtin,3,3378,0x1358b60,8,ArrayPop
code-creation,Builtin,3,3380,0x1358b80,722,ArrayPrototypePop
code-creation,Builtin,3,3383,0x1358e60,8,ArrayPush
code-creation,Builtin,3,3385,0x1358e80,2750,ArrayPrototypePush
code-creation,Builtin,3,3387,0x1359940,8,ArrayShift
code-creation,Builtin,3,3390,0x1359960,8,ArrayUnshift
code-creation,Builtin,3,3392,0x1359980,1022,CloneFastJSArray
code-creation,Builtin,3,3394,0x1359d80,2330,CloneFastJSArrayFillingHoles
code-creation,Builtin,3,3397,0x135a6a0,1042,ExtractFastJSArray
code-creation,Builtin,3,3400,0x135aac0,299,ArrayPrototypeEntries
code-creation,Builtin,3,3402,0x135ac00,295,ArrayPrototypeKeys
code-creation,Builtin,3,3405,0x135ad40,299,ArrayPrototypeValues
code-creation,Builtin,3,3408,0x135ae80,4068,ArrayIteratorPrototypeNext
code-creation,Builtin,3,3410,0x135be80,3828,FlattenIntoArray
code-creation,Builtin,3,3413,0x135cd80,3820,FlatMapIntoArray
code-creation,Builtin,3,3415,0x135dc80,568,ArrayPrototypeFlat
code-creation,Builtin,3,3418,0x135dec0,624,ArrayPrototypeFlatMap
code-creation,Builtin,3,3420,0x135e140,8,ArrayBufferConstructor
code-creation,Builtin,3,3423,0x135e160,8,ArrayBufferConstructor_DoNotInitialize
code-creation,Builtin,3,3427,0x135e180,8,ArrayBufferPrototypeGetByteLength
code-creation,Builtin,3,3430,0x135e1a0,8,ArrayBufferIsView
code-creation,Builtin,3,3433,0x135e1c0,8,ArrayBufferPrototypeSlice
code-creation,Builtin,3,3435,0x135e1e0,764,AsyncFunctionEnter
code-creation,Builtin,3,3438,0x135e4e0,161,AsyncFunctionReject
code-creation,Builtin,3,3441,0x135e5a0,153,AsyncFunctionResolve
code-creation,Builtin,3,3443,0x135e640,24,AsyncFunctionLazyDeoptContinuation
code-creation,Builtin,3,3447,0x135e660,2332,AsyncFunctionAwaitCaught
code-creation,Builtin,3,3449,0x135ef80,2332,AsyncFunctionAwaitUncaught
code-creation,Builtin,3,3452,0x135f8a0,219,AsyncFunctionAwaitRejectClosure
code-creation,Builtin,3,3456,0x135f980,219,AsyncFunctionAwaitResolveClosure
code-creation,Builtin,3,3459,0x135fa60,8,BigIntConstructor
code-creation,Builtin,3,3461,0x135fa80,8,BigIntAsUintN
