v8-version,8,4,371,23,-node.85,0
code-creation,Builtin,3,2546,0x1369a00,56,KeyedLoadICTrampoline_Megamorphic
code-creation,Builtin,3,2549,0x1369a40,4976,StoreGlobalIC
code-creation,Builtin,3,2551,0x136adc0,56,StoreGlobalICTrampoline
code-creation,Builtin,3,2554,0x136ae00,5232,StoreIC
code-creation,Builtin,3,2556,0x136c280,56,StoreICTrampoline
code-creation,Builtin,3,2558,0x136c2c0,5620,KeyedStoreIC
code-creation,Builtin,3,2560,0x136d8c0,56,KeyedStoreICTrampoline
code-creation,Builtin,3,2563,0x136d900,444,StoreInArrayLiteralIC
code-creation,Builtin,3,2566,0x136dac0,2401,LoadGlobalIC
code-creation,Builtin,3,2569,0x136e440,2385,LoadGlobalICInsideTypeof
code-creation,Builtin,3,2571,0x136eda0,56,LoadGlobalICTrampoline
code-creation,Builtin,3,2574,0x136ede0,56,LoadGlobalICInsideTypeofTrampoline
code-creation,Builtin,3,2577,0x136ee20,2210,CloneObjectIC
code-creation,Builtin,3,2579,0x136f6e0,2126,CloneObjectIC_Slow
code-creation,Builtin,3,2582,0x136ff40,2488,KeyedHasIC
code-creation,Builtin,3,2584,0x1370900,2382,KeyedHasIC_Megamorphic
code-creation,Builtin,3,2586,0x1371260,1610,IterableToList
code-creation,Builtin,3,2589,0x13718c0,1432,IterableToFixedArray
code-creation,Builtin,3,2591,0x1371e60,777,IterableToListWithSymbolLookup
code-creation,Builtin,3,2594,0x1372180,93,IterableToFixedArrayWithSymbolLookupSlow
code-creation,Builtin,3,2597,0x13721e0,120,IterableToListMayPreserveHoles
code-creation,Builtin,3,2600,0x1372260,1236,IterableToFixedArrayForWasm
code-creation,Builtin,3,2603,0x1372740,1940,StringListFromIterable
code-creation,Builtin,3,2605,0x1372ee0,1241,FindOrderedHashMapEntry
code-creation,Builtin,3,2608,0x13733c0,5076,MapConstructor
code-creation,Builtin,3,2610,0x13747a0,2074,MapPrototypeSet
code-creation,Builtin,3,2613,0x1374fc0,1594,MapPrototypeDelete
code-creation,Builtin,3,2615,0x1375600,267,MapPrototypeGet
code-creation,Builtin,3,2617,0x1375720,223,MapPrototypeHas
code-creation,Builtin,3,2620,0x1375800,8,MapPrototypeClear
code-creation,Builtin,3,2622,0x1375820,315,MapPrototypeEntries
code-creation,Builtin,3,2625,0x1375960,190,MapPrototypeGetSize
code-creation,Builtin,3,2627,0x1375a20,642,MapPrototypeForEach
code-creation,Builtin,3,2630,0x1375cc0,315,MapPrototypeKeys
code-creation,Builtin,3,2632,0x1375e00,315,MapPrototypeValues
code-creation,Builtin,3,2635,0x1375f40,898,MapIteratorPrototypeNext
code-creation,Builtin,3,2637,0x13762e0,1272,MapIteratorToList
code-creation,Builtin,3,2640,0x13767e0,117,AllocateHeapNumber
code-creation,Builtin,3,2642,0x1376860,688,NumberConstructor
code-creation,Builtin,3,2644,0x1376b20,141,NumberIsFinite
code-creation,Builtin,3,2647,0x1376bc0,161,NumberIsInteger
code-creation,Builtin,3,2649,0x1376c80,137,NumberIsNaN
code-creation,Builtin,3,2651,0x1376d20,189,NumberIsSafeInteger
code-creation,Builtin,3,2654,0x1376de0,267,NumberParseFloat
code-creation,Builtin,3,2656,0x1376f00,126,NumberParseInt
code-creation,Builtin,3,2658,0x1376f80,357,ParseInt
code-creation,Builtin,3,2660,0x1377100,8,NumberPrototypeToExponential
code-creation,Builtin,3,2663,0x1377120,8,NumberPrototypeToFixed
code-creation,Builtin,3,2666,0x1377140,8,NumberPrototypeToLocaleString
code-creation,Builtin,3,2669,0x1377160,8,NumberPrototypeToPrecision
code-creation,Builtin,3,2671,0x1377180,210,NumberPrototypeValueOf
code-creation,Builtin,3,2674,0x1377260,1004,Add
code-creation,Builtin,3,2676,0x1377660,476,Subtract
code-creation,Builtin,3,2678,0x1377840,638,Multiply
code-creation,Builtin,3,2681,0x1377ac0,541,Divide
code-creation,Builtin,3,2683,0x1377ce0,593,Modulus
code-creation,Builtin,3,2685,0x1377f40,635,Exponentiate
code-creation,Builtin,3,2687,0x13781c0,496,BitwiseAnd
code-creation,Builtin,3,2689,0x13783c0,496,BitwiseOr
code-creation,Builtin,3,2691,0x13785c0,496,BitwiseXor
code-creation,Builtin,3,2693,0x13787c0,496,ShiftLeft
code-creation,Builtin,3,2695,0x13789c0,496,ShiftRight
code-creation,Builtin,3,2698,0x1378bc0,601,ShiftRightLogical
code-creation,Builtin,3,2700,0x1378e20,1146,LessThan
code-creation,Builtin,3,2702,0x13792a0,1146,LessThanOrEqual
code-creation,Builtin,3,2705,0x1379720,1146,GreaterThan
code-creation,Builtin,3,2707,0x1379ba0,1146,GreaterThanOrEqual
code-creation,Builtin,3,2709,0x137a020,1024,Equal
code-creation,Builtin,3,2712,0x137a440,353,SameValue
code-creation,Builtin,3,2714,0x137a5c0,200,SameValueNumbersOnly
code-creation,Builtin,3,2716,0x137a6a0,369,StrictEqual
code-creation,Builtin,3,2719,0x137a820,162,BitwiseNot
code-creation,Builtin,3,2721,0x137a8e0,162,Decrement
code-creation,Builtin,3,2723,0x137a9a0,162,Increment
code-creation,Builtin,3,2725,0x137aa60,372,Negate
code-creation,Builtin,3,2727,0x137abe0,496,ObjectConstructor
code-creation,Builtin,3,2730,0x137ade0,370,ObjectAssign
code-creation,Builtin,3,2733,0x137af60,908,ObjectCreate
code-creation,Builtin,3,2735,0x137b300,8,ObjectDefineGetter
code-creation,Builtin,3,2737,0x137b320,8,ObjectDefineProperties
code-creation,Builtin,3,2740,0x137b340,8,ObjectDefineProperty
code-creation,Builtin,3,2742,0x137b360,8,ObjectDefineSetter
code-creation,Builtin,3,2745,0x137b380,1636,ObjectEntries
code-creation,Builtin,3,2747,0x137ba00,8,ObjectFreeze
code-creation,Builtin,3,2749,0x137ba20,5930,ObjectGetOwnPropertyDescriptor
code-creation,Builtin,3,2752,0x137d160,8,ObjectGetOwnPropertyDescriptors
code-creation,Builtin,3,2755,0x137d180,650,ObjectGetOwnPropertyNames
code-creation,Builtin,3,2758,0x137d420,8,ObjectGetOwnPropertySymbols
code-creation,Builtin,3,2760,0x137d440,397,ObjectIs
code-creation,Builtin,3,2762,0x137d5e0,8,ObjectIsFrozen
code-creation,Builtin,3,2765,0x137d600,8,ObjectIsSealed
code-creation,Builtin,3,2767,0x137d620,568,ObjectKeys
code-creation,Builtin,3,2769,0x137d860,8,ObjectLookupGetter
code-creation,Builtin,3,2772,0x137d880,8,ObjectLookupSetter
code-creation,Builtin,3,2774,0x137d8a0,1836,ObjectPrototypeHasOwnProperty
code-creation,Builtin,3,2777,0x137dfe0,303,ObjectPrototypeIsPrototypeOf
code-creation,Builtin,3,2780,0x137e120,8,ObjectPrototypePropertyIsEnumerable
code-creation,Builtin,3,2783,0x137e140,8,ObjectPrototypeGetProto
code-creation,Builtin,3,2785,0x137e160,8,ObjectPrototypeSetProto
code-creation,Builtin,3,2788,0x137e180,8,ObjectSeal
code-creation,Builtin,3,2790,0x137e1a0,1120,ObjectToString
code-creation,Builtin,3,2793,0x137e620,1354,ObjectValues
code-creation,Builtin,3,2795,0x137eb80,429,OrdinaryHasInstance
code-creation,Builtin,3,2797,0x137ed40,502,InstanceOf
code-creation,Builtin,3,2799,0x137ef40,308,ForInEnumerate
code-creation,Builtin,3,2802,0x137f080,2384,ForInFilter
code-creation,Builtin,3,2804,0x137f9e0,48,ReflectApply
code-creation,Builtin,3,2806,0x137fa20,56,ReflectConstruct
code-creation,Builtin,3,2809,0x137fa60,8,ReflectDefineProperty
code-creation,Builtin,3,2811,0x137fa80,8,ReflectGetOwnPropertyDescriptor
code-creation,Builtin,3,2814,0x137faa0,8,ReflectOwnKeys
code-creation,Builtin,3,2816,0x137fac0,8,ReflectSet
code-creation,Builtin,3,2818,0x137fae0,8,RegExpCapture1Getter
code-creation,Builtin,3,2821,0x137fb00,8,RegExpCapture2Getter
code-creation,Builtin,3,2823,0x137fb20,8,RegExpCapture3Getter
code-creation,Builtin,3,2826,0x137fb40,8,RegExpCapture4Getter
code-creation,Builtin,3,2828,0x137fb60,8,RegExpCapture5Getter
code-creation,Builtin,3,2831,0x137fb80,8,RegExpCapture6Getter
code-creation,Builtin,3,2833,0x137fba0,8,RegExpCapture7Getter
code-creation,Builtin,3,2836,0x137fbc0,8,RegExpCapture8Getter
code-creation,Builtin,3,2838,0x137fbe0,8,RegExpCapture9Getter
code-creation,Builtin,3,2841,0x137fc00,2456,RegExpConstructor
code-creation,Builtin,3,2843,0x13805a0,8,RegExpInputGetter
code-creation,Builtin,3,2846,0x13805c0,8,RegExpInputSetter
code-creation,Builtin,3,2848,0x13805e0,8,RegExpLastMatchGetter
code-creation,Builtin,3,2851,0x1380600,8,RegExpLastParenGetter
code-creation,Builtin,3,2853,0x1380620,8,RegExpLeftContextGetter
code-creation,Builtin,3,2856,0x1380640,1010,RegExpPrototypeCompile
code-creation,Builtin,3,2858,0x1380a40,8,RegExpPrototypeToString
code-creation,Builtin,3,2861,0x1380a60,8,RegExpRightContextGetter
code-creation,Builtin,3,2864,0x1380a80,313,RegExpExecAtom
code-creation,Builtin,3,2866,0x1380bc0,1042,RegExpExecInternal
code-creation,Builtin,3,2868,0x1380fe0,8,RegExpInterpreterTrampoline
code-creation,Builtin,3,2871,0x1381000,3364,SetConstructor
code-creation,Builtin,3,2873,0x1381d40,1332,SetPrototypeHas
code-creation,Builtin,3,2876,0x1382280,1814,SetPrototypeAdd
code-creation,Builtin,3,2878,0x13829a0,1546,SetPrototypeDelete
code-creation,Builtin,3,2881,0x1382fc0,8,SetPrototypeClear
code-creation,Builtin,3,2883,0x1382fe0,315,SetPrototypeEntries
code-creation,Builtin,3,2885,0x1383120,190,SetPrototypeGetSize
code-creation,Builtin,3,2888,0x13831e0,602,SetPrototypeForEach
code-creation,Builtin,3,2890,0x1383440,319,SetPrototypeValues
code-creation,Builtin,3,2894,0x1383580,829,SetIteratorPrototypeNext
code-creation,Builtin,3,2897,0x13838c0,1208,SetOrSetIteratorToList
code-creation,Builtin,3,2899,0x1383d80,8,SharedArrayBufferPrototypeGetByteLength
code-creation,Builtin,3,2903,0x1383da0,8,SharedArrayBufferPrototypeSlice
code-creation,Builtin,3,2905,0x1383dc0,1278,AtomicsLoad
code-creation,Builtin,3,2908,0x13842c0,944,AtomicsStore
code-creation,Builtin,3,2910,0x1384680,1766,AtomicsExchange
code-creation,Builtin,3,2912,0x1384d80,2246,AtomicsCompareExchange
code-creation,Builtin,3,2915,0x1385660,1798,AtomicsAdd
code-creation,Builtin,3,2917,0x1385d80,1798,AtomicsSub
code-creation,Builtin,3,2919,0x13864a0,1798,AtomicsAnd
code-creation,Builtin,3,2921,0x1386bc0,1798,AtomicsOr
code-creation,Builtin,3,2923,0x13872e0,1798,AtomicsXor
code-creation,Builtin,3,2926,0x1387a00,8,AtomicsNotify
code-creation,Builtin,3,2928,0x1387a20,8,AtomicsIsLockFree
code-creation,Builtin,3,2930,0x1387a40,8,AtomicsWait
code-creation,Builtin,3,2933,0x1387a60,8,AtomicsWake
code-creation,Builtin,3,2935,0x1387a80,8,StringFromCodePoint
code-creation,Builtin,3,2937,0x1387aa0,1732,StringFromCharCode
code-creation,Builtin,3,2940,0x1388180,1867,StringPrototypeIncludes
code-creation,Builtin,3,2942,0x13888e0,1543,StringPrototypeIndexOf
code-creation,Builtin,3,2945,0x1388f00,8,StringPrototypeLastIndexOf
code-creation,Builtin,3,2948,0x1388f20,1640,StringPrototypeMatch
code-creation,Builtin,3,2951,0x13895a0,4772,StringPrototypeMatchAll
code-creation,Builtin,3,2953,0x138a860,8,StringPrototypeLocaleCompare
code-creation,Builtin,3,2957,0x138a880,1660,StringPrototypeReplace
code-creation,Builtin,3,2959,0x138af00,1640,StringPrototypeSearch
code-creation,Builtin,3,2962,0x138b580,3069,StringPrototypeSplit
code-creation,Builtin,3,2964,0x138c180,4172,StringPrototypeTrim
code-creation,Builtin,3,2967,0x138d1e0,3672,StringPrototypeTrimEnd
code-creation,Builtin,3,2970,0x138e040,3768,StringPrototypeTrimStart
code-creation,Builtin,3,2972,0x138ef00,8,StringRaw
code-creation,Builtin,3,2975,0x138ef20,8,SymbolConstructor
code-creation,Builtin,3,2977,0x138ef40,8,SymbolFor
code-creation,Builtin,3,2979,0x138ef60,8,SymbolKeyFor
code-creation,Builtin,3,2982,0x138ef80,138,TypedArrayBaseConstructor
code-creation,Builtin,3,2984,0x138f020,93,GenericLazyDeoptContinuation
code-creation,Builtin,3,2987,0x138f080,424,TypedArrayConstructor
code-creation,Builtin,3,2990,0x138f240,8,TypedArrayPrototypeBuffer
code-creation,Builtin,3,2993,0x138f260,319,TypedArrayPrototypeByteLength
code-creation,Builtin,3,2996,0x138f3a0,319,TypedArrayPrototypeByteOffset
code-creation,Builtin,3,2999,0x138f4e0,319,TypedArrayPrototypeLength
code-creation,Builtin,3,3002,0x138f620,376,TypedArrayPrototypeEntries
code-creation,Builtin,3,3005,0x138f7a0,372,TypedArrayPrototypeKeys
code-creation,Builtin,3,3007,0x138f920,376,TypedArrayPrototypeValues
code-creation,Builtin,3,3010,0x138faa0,8,TypedArrayPrototypeCopyWithin
code-creation,Builtin,3,3026,0x138fac0,8,TypedArrayPrototypeFill
code-creation,Builtin,3,3029,0x138fae0,8,TypedArrayPrototypeIncludes
code-creation,Builtin,3,3032,0x138fb00,8,TypedArrayPrototypeIndexOf
code-creation,Builtin,3,3035,0x138fb20,8,TypedArrayPrototypeLastIndexOf
code-creation,Builtin,3,3038,0x138fb40,8,TypedArrayPrototypeReverse
code-creation,Builtin,3,3041,0x138fb60,333,TypedArrayPrototypeToStringTag
code-creation,Builtin,3,3044,0x138fcc0,11201,TypedArrayPrototypeMap
code-creation,Builtin,3,3047,0x13928a0,124,WasmCompileLazy
code-creation,Builtin,3,3049,0x1392920,260,WasmDebugBreak
code-creation,Builtin,3,3051,0x1392a40,177,WasmFloat32ToNumber
code-creation,Builtin,3,3054,0x1392b00,181,WasmFloat64ToNumber
code-creation,Builtin,3,3059,0x1392bc0,197,WasmAllocateArray
code-creation,Builtin,3,3062,0x1392ca0,165,WasmAllocateStruct
code-creation,Builtin,3,3066,0x1392d60,367,WasmAtomicNotify
code-creation,Builtin,3,3069,0x1392ee0,16,WasmI32AtomicWait32
tick,0xffffb72296d4,3072,0,0x0,6
code-creation,Builtin,3,3091,0x1392f00,536,WasmI32AtomicWait64
code-creation,Builtin,3,3097,0x1393120,16,WasmI64AtomicWait32
code-creation,Builtin,3,3100,0x1393140,798,WasmI64AtomicWait64
code-creation,Builtin,3,3105,0x1393460,120,WasmTableInit
code-creation,Builtin,3,3107,0x13934e0,120,WasmTableCopy
code-creation,Builtin,3,3110,0x1393560,4988,WeakMapConstructor
code-creation,Builtin,3,3112,0x13948e0,216,WeakMapLookupHashIndex
code-creation,Builtin,3,3115,0x13949c0,275,WeakMapGet
code-creation,Builtin,3,3117,0x1394ae0,235,WeakMapPrototypeHas
code-creation,Builtin,3,3120,0x1394be0,272,WeakMapPrototypeSet
code-creation,Builtin,3,3122,0x1394d00,207,WeakMapPrototypeDelete
code-creation,Builtin,3,3125,0x1394de0,3308,WeakSetConstructor
code-creation,Builtin,3,3128,0x1395ae0,235,WeakSetPrototypeHas
code-creation,Builtin,3,3130,0x1395be0,272,WeakSetPrototypeAdd
code-creation,Builtin,3,3133,0x1395d00,207,WeakSetPrototypeDelete
code-creation,Builtin,3,3136,0x1395de0,441,WeakCollectionDelete
code-creation,Builtin,3,3138,0x1395fa0,818,WeakCollectionSet
code-creation,Builtin,3,3140,0x13962e0,371,AsyncGeneratorResolve
code-creation,Builtin,3,3143,0x1396460,149,AsyncGeneratorReject
code-creation,Builtin,3,3145,0x1396500,2288,AsyncGeneratorYield
code-creation,Builtin,3,3148,0x1396e00,2364,AsyncGeneratorReturn
code-creation,Builtin,3,3151,0x1397740,416,AsyncGeneratorResumeNext
code-creation,Builtin,3,3153,0x1397900,8,AsyncGeneratorFunctionConstructor
code-creation,Builtin,3,3156,0x1397920,1156,AsyncGeneratorPrototypeNext
code-creation,Builtin,3,3159,0x1397dc0,1152,AsyncGeneratorPrototypeReturn
code-creation,Builtin,3,3162,0x1398260,1152,AsyncGeneratorPrototypeThrow
code-creation,Builtin,3,3165,0x1398700,2272,AsyncGeneratorAwaitCaught
code-creation,Builtin,3,3167,0x1399000,2272,AsyncGeneratorAwaitUncaught
code-creation,Builtin,3,3170,0x1399900,234,AsyncGeneratorAwaitResolveClosure
code-creation,Builtin,3,3173,0x1399a00,238,AsyncGeneratorAwaitRejectClosure
code-creation,Builtin,3,3176,0x1399b00,234,AsyncGeneratorYieldResolveClosure
code-creation,Builtin,3,3179,0x1399c00,234,AsyncGeneratorReturnClosedResolveClosure
code-creation,Builtin,3,3182,0x1399d00,230,AsyncGeneratorReturnClosedRejectClosure
code-creation,Builtin,3,3186,0x1399e00,238,AsyncGeneratorReturnResolveClosure
code-creation,Builtin,3,3189,0x1399f00,1564,AsyncFromSyncIteratorPrototypeNext
code-creation,Builtin,3,3192,0x139a520,1656,AsyncFromSyncIteratorPrototypeThrow
code-creation,Builtin,3,3195,0x139aba0,1684,AsyncFromSyncIteratorPrototypeReturn
code-creation,Builtin,3,3198,0x139b240,126,AsyncIteratorValueUnwrap
code-creation,Builtin,3,3200,0x139b2c0,296,CEntry_Return1_DontSaveFPRegs_ArgvOnStack_NoBuiltinExit
code-creation,Builtin,3,3204,0x139b400,296,CEntry_Return1_DontSaveFPRegs_ArgvOnStack_BuiltinExit
code-creation,Builtin,3,3208,0x139b540,276,CEntry_Return1_DontSaveFPRegs_ArgvInRegister_NoBuiltinExit
code-creation,Builtin,3,3212,0x139b660,392,CEntry_Return1_SaveFPRegs_ArgvOnStack_NoBuiltinExit
code-creation,Builtin,3,3215,0x139b800,392,CEntry_Return1_SaveFPRegs_ArgvOnStack_BuiltinExit
code-creation,Builtin,3,3219,0x139b9a0,296,CEntry_Return2_DontSaveFPRegs_ArgvOnStack_NoBuiltinExit
code-creation,Builtin,3,3223,0x139bae0,296,CEntry_Return2_DontSaveFPRegs_ArgvOnStack_BuiltinExit
code-creation,Builtin,3,3226,0x139bc20,276,CEntry_Return2_DontSaveFPRegs_ArgvInRegister_NoBuiltinExit
code-creation,Builtin,3,3230,0x139bd40,392,CEntry_Return2_SaveFPRegs_ArgvOnStack_NoBuiltinExit
code-creation,Builtin,3,3234,0x139bee0,392,CEntry_Return2_SaveFPRegs_ArgvOnStack_BuiltinExit
code-creation,Builtin,3,3238,0x139c080,16,DirectCEntry
code-creation,Builtin,3,3240,0x139c0a0,1260,StringAdd_CheckNone
code-creation,Builtin,3,3242,0x139c5a0,2823,SubString
code-creation,Builtin,3,3244,0x139d0c0,12,StackCheck
code-creation,Builtin,3,3247,0x139d0e0,80,DoubleToI
code-creation,Builtin,3,3249,0x139d140,2486,GetProperty
code-creation,Builtin,3,3251,0x139db00,2758,GetPropertyWithReceiver
code-creation,Builtin,3,3254,0x139e5e0,15110,SetProperty
code-creation,Builtin,3,3256,0x13a2100,12858,SetPropertyInLiteral
code-creation,Builtin,3,3258,0x13a5340,4,MemCopyUint8Uint8
code-creation,Builtin,3,3261,0x13a5360,4,MemMove
code-creation,Builtin,3,3263,0x13a5380,8,IsTraceCategoryEnabled
code-creation,Builtin,3,3267,0x13a53a0,8,Trace
code-creation,Builtin,3,3269,0x13a53c0,8,FinalizationRegistryConstructor
code-creation,Builtin,3,3272,0x13a53e0,8,FinalizationRegistryRegister
code-creation,Builtin,3,3275,0x13a5400,8,FinalizationRegistryUnregister
code-creation,Builtin,3,3277,0x13a5420,8,WeakRefConstructor
code-creation,Builtin,3,3280,0x13a5440,8,WeakRefDeref
code-creation,Builtin,3,3282,0x13a5460,576,AsyncModuleEvaluate
code-creation,Builtin,3,3285,0x13a56c0,8,CallAsyncModuleFulfilled
code-creation,Builtin,3,3287,0x13a56e0,8,CallAsyncModuleRejected
code-creation,Builtin,3,3290,0x13a5700,5316,ArrayPrototypeCopyWithin
code-creation,Builtin,3,3293,0x13a6be0,254,ArrayEveryLoopEagerDeoptContinuation
code-creation,Builtin,3,3296,0x13a6ce0,599,ArrayEveryLoopLazyDeoptContinuation
code-creation,Builtin,3,3299,0x13a6f40,3024,ArrayEveryLoopContinuation
code-creation,Builtin,3,3302,0x13a7b20,1582,ArrayEvery
code-creation,Builtin,3,3304,0x13a8160,306,ArrayFilterLoopEagerDeoptContinuation
code-creation,Builtin,3,3307,0x13a82a0,921,ArrayFilterLoopLazyDeoptContinuation
code-creation,Builtin,3,3310,0x13a8640,3252,ArrayFilterLoopContinuation
code-creation,Builtin,3,3313,0x13a9300,4612,ArrayFilter
code-creation,Builtin,3,3315,0x13aa520,246,ArrayFindLoopEagerDeoptContinuation
code-creation,Builtin,3,3318,0x13aa620,77,ArrayFindLoopLazyDeoptContinuation
code-creation,Builtin,3,3321,0x13aa680,366,ArrayFindLoopAfterCallbackLazyDeoptContinuation
code-creation,Builtin,3,3324,0x13aa800,598,ArrayFindLoopContinuation
code-creation,Builtin,3,3327,0x13aaa60,1586,ArrayPrototypeFind
code-creation,Builtin,3,3330,0x13ab0a0,246,ArrayFindIndexLoopEagerDeoptContinuation
code-creation,Builtin,3,3333,0x13ab1a0,77,ArrayFindIndexLoopLazyDeoptContinuation
code-creation,Builtin,3,3336,0x13ab200,366,ArrayFindIndexLoopAfterCallbackLazyDeoptContinuation
code-creation,Builtin,3,3340,0x13ab380,594,ArrayFindIndexLoopContinuation
code-creation,Builtin,3,3343,0x13ab5e0,1562,ArrayPrototypeFindIndex
code-creation,Builtin,3,3345,0x13abc00,254,ArrayForEachLoopEagerDeoptContinuation
code-creation,Builtin,3,3348,0x13abd00,254,ArrayForEachLoopLazyDeoptContinuation
code-creation,Builtin,3,3351,0x13abe00,2884,ArrayForEachLoopContinuation
code-creation,Builtin,3,3354,0x13ac960,1442,ArrayForEach
code-creation,Builtin,3,3357,0x13acf20,4404,ArrayFrom
code-creation,Builtin,3,3359,0x13ae060,214,ArrayIsArray
code-creation,Builtin,3,3361,0x13ae140,434,LoadJoinElement_DictionaryElements_0
code-creation,Builtin,3,3364,0x13ae300,72,LoadJoinElement_FastSmiOrObjectElements_0
code-creation,Builtin,3,3367,0x13ae360,189,LoadJoinElement_FastDoubleElements_0
code-creation,Builtin,3,3370,0x13ae420,466,ConvertToLocaleString
code-creation,Builtin,3,3373,0x13ae600,894,JoinStackPush
code-creation,Builtin,3,3375,0x13ae980,329,JoinStackPop
code-creation,Builtin,3,3377,0x13aeae0,6080,ArrayPrototypeJoin
code-creation,Builtin,3,3380,0x13b02c0,5828,ArrayPrototypeToLocaleString
code-creation,Builtin,3,3383,0x13b19a0,385,ArrayPrototypeToString
code-creation,Builtin,3,3385,0x13b1b40,5364,TypedArrayPrototypeJoin
code-creation,Builtin,3,3388,0x13b3040,5104,TypedArrayPrototypeToLocaleString
code-creation,Builtin,3,3391,0x13b4440,3672,ArrayPrototypeLastIndexOf
code-creation,Builtin,3,3394,0x13b52a0,270,ArrayMapLoopEagerDeoptContinuation
code-creation,Builtin,3,3397,0x13b53c0,528,ArrayMapLoopLazyDeoptContinuation
code-creation,Builtin,3,3400,0x13b55e0,2886,ArrayMapLoopContinuation
code-creation,Builtin,3,3402,0x13b6140,4155,ArrayMap
code-creation,Builtin,3,3405,0x13b7180,1014,ArrayOf
code-creation,Builtin,3,3407,0x13b7580,431,ArrayReduceRightPreLoopEagerDeoptContinuation
code-creation,Builtin,3,3410,0x13b7740,246,ArrayReduceRightLoopEagerDeoptContinuation
code-creation,Builtin,3,3413,0x13b7840,246,ArrayReduceRightLoopLazyDeoptContinuation
code-creation,Builtin,3,3416,0x13b7940,2926,ArrayReduceRightLoopContinuation
code-creation,Builtin,3,3420,0x13b84c0,1980,ArrayReduceRight
code-creation,Builtin,3,3422,0x13b8c80,222,ArrayReducePreLoopEagerDeoptContinuation
code-creation,Builtin,3,3426,0x13b8d60,246,ArrayReduceLoopEagerDeoptContinuation
code-creation,Builtin,3,3429,0x13b8e60,246,ArrayReduceLoopLazyDeoptContinuation
code-creation,Builtin,3,3432,0x13b8f60,3026,ArrayReduceLoopContinuation
code-creation,Builtin,3,3435,0x13b9b40,1692,ArrayReduce
code-creation,Builtin,3,3437,0x13ba1e0,3371,ArrayPrototypeReverse
code-creation,Builtin,3,3440,0x13baf20,3958,ArrayPrototypeShift
code-creation,Builtin,3,3442,0x13bbea0,5126,ArrayPrototypeSlice
code-creation,Builtin,3,3445,0x13bd2c0,254,ArraySomeLoopEagerDeoptContinuation
code-creation,Builtin,3,3448,0x13bd3c0,583,ArraySomeLoopLazyDeoptContinuation
code-creation,Builtin,3,3451,0x13bd620,2972,ArraySomeLoopContinuation
code-creation,Builtin,3,3454,0x13be1c0,1574,ArraySome
code-creation,Builtin,3,3456,0x13be800,13850,ArrayPrototypeSplice
code-creation,Builtin,3,3458,0x13c1e20,3325,ArrayPrototypeUnshift
code-creation,Builtin,3,3461,0x13c2b20,262,ToInteger
code-creation,Builtin,3,3463,0x13c2c40,524,ToString
code-creation,Builtin,3,3465,0x13c2e60,4288,FastCreateDataProperty
code-creation,Builtin,3,3468,0x13c3f40,520,CheckNumberInRange
code-creation,Builtin,3,3470,0x13c4160,669,CheckSameObject
code-creation,Builtin,3,3472,0x13c4400,1176,BigIntAddNoThrow
code-creation,Builtin,3,3475,0x13c48a0,1298,BigIntAdd
code-creation,Builtin,3,3477,0x13c4dc0,1176,BigIntSubtractNoThrow
code-creation,Builtin,3,3480,0x13c5260,1298,BigIntSubtract
code-creation,Builtin,3,3482,0x13c5780,366,BigIntUnaryMinus
code-creation,Builtin,3,3484,0x13c5900,1042,BooleanConstructor
code-creation,Builtin,3,3487,0x13c5d20,214,BooleanPrototypeToString
code-creation,Builtin,3,3489,0x13c5e00,210,BooleanPrototypeValueOf
code-creation,Builtin,3,3492,0x13c5ee0,206,StringPrototypeToString
code-creation,Builtin,3,3494,0x13c5fc0,206,StringPrototypeValueOf
code-creation,Builtin,3,3497,0x13c60a0,2692,StringToList
code-creation,Builtin,3,3499,0x13c6b40,1169,StringPrototypeCharAt
code-creation,Builtin,3,3502,0x13c6fe0,807,StringPrototypeCharCodeAt
code-creation,Builtin,3,3504,0x13c7320,1378,StringPrototypeCodePointAt
code-creation,Builtin,3,3507,0x13c78a0,548,StringPrototypeConcat
code-creation,Builtin,3,3510,0x13c7ae0,1154,StringConstructor
code-creation,Builtin,3,3512,0x13c7f80,610,StringAddConvertLeft
code-creation,Builtin,3,3515,0x13c8200,626,StringAddConvertRight
code-creation,Builtin,3,3518,0x13c8480,976,StringCharAt
code-creation,Builtin,3,3520,0x13c8860,386,FastConsoleAssert
code-creation,Builtin,3,3522,0x13c8a00,230,DataViewPrototypeGetBuffer
code-creation,Builtin,3,3525,0x13c8b00,407,DataViewPrototypeGetByteLength
code-creation,Builtin,3,3528,0x13c8ca0,407,DataViewPrototypeGetByteOffset
code-creation,Builtin,3,3531,0x13c8e40,621,DataViewPrototypeGetUint8
code-creation,Builtin,3,3533,0x13c90c0,621,DataViewPrototypeGetInt8
code-creation,Builtin,3,3536,0x13c9340,718,DataViewPrototypeGetUint16
code-creation,Builtin,3,3539,0x13c9620,714,DataViewPrototypeGetInt16
code-creation,Builtin,3,3541,0x13c9900,880,DataViewPrototypeGetUint32
code-creation,Builtin,3,3544,0x13c9c80,746,DataViewPrototypeGetInt32
code-creation,Builtin,3,3547,0x13c9f80,900,DataViewPrototypeGetFloat32
code-creation,Builtin,3,3549,0x13ca320,964,DataViewPrototypeGetFloat64
code-creation,Builtin,3,3552,0x13ca700,1152,DataViewPrototypeGetBigUint64
code-creation,Builtin,3,3555,0x13caba0,1180,DataViewPrototypeGetBigInt64
